Name,Artists,Album,Duration(ms),Explicit,Popularity,Key,Mode,Time Signature,Acousticness,Danceability,Energy,Instrumentalness,Liveness,Loudness,Speechiness,Valence,Tempo,Playlist
Dutty Love,"Don Omar,Natti Natasha",Don Omar Presents MTO2: New Generation,285333,False,0,1,1,4,0.236,0.738,0.875,1.39e-05,0.13,-3.365,0.109,0.91,90.036,Janngeuoo
La Cita,Skinny Happy,Reggaeton Hits 2014,191333,False,0,0,1,4,0.0956,0.781,0.852,1.35e-05,0.291,-5.618,0.103,0.866,98.004,Janngeuoo
La Botella,Zion & Lennox,La Botella - Single,250386,False,49,11,0,4,0.00559,0.728,0.879,0,0.0359,-3.89,0.0649,0.627,128.071,Janngeuoo
Noche de Travesura,"Héctor ""El Father""",Flow La Discoteca Special Edition,212733,False,0,9,1,4,0.447,0.833,0.626,0,0.0805,-7.715,0.188,0.409,92.013,Janngeuoo
Dile,La Nueva Escuela,Dembow 2014,236186,False,0,11,1,4,0.106,0.791,0.845,0,0.133,-0.804,0.0784,0.842,124.985,Janngeuoo
Candy,Plan B,Candy,207528,False,64,11,0,4,0.275,0.9,0.858,0,0.56,-3.814,0.112,0.592,96.006,Janngeuoo
Noche de Estrellas (feat. Jay Santos) - Radio Edit,"José de Rico,Henry Mendez,Jay Santos",Noche de Estrellas (feat. Jay Santos),185750,False,0,11,1,4,0.256,0.741,0.907,0,0.386,-4.116,0.0516,0.886,128.012,Janngeuoo
Lovumba,Daddy Yankee,Lovumba - Single,220291,False,0,11,0,4,0.0372,0.731,0.929,0,0.329,-4.773,0.0569,0.93,121.01,Janngeuoo
Perros Salvajes,Daddy Yankee,Prestige,190310,False,57,6,0,4,0.0615,0.806,0.804,0,0.115,-4.84,0.146,0.766,88.018,Janngeuoo
Llegamos A La Disco,"Daddy Yankee,De La Ghetto,Ñengo Flow,Arcangel,Farruko,Baby Rasta & Gringo,Kyza,Kendo",Prestige,453360,False,61,0,1,4,0.114,0.731,0.786,0,0.437,-4.898,0.254,0.78,89.092,Janngeuoo
