Name,Artists,Album,Duration(ms),Explicit,Popularity,Key,Mode,Time Signature,Acousticness,Danceability,Energy,Instrumentalness,Liveness,Loudness,Speechiness,Valence,Tempo,Playlist
Sense of Home,Harrison Storm,Sense of Home,265840,False,63,3,1,4,0.892,0.564,0.207,1.8e-06,0.102,-10.926,0.032,0.0898,139.933,BonfireSongs
Fletcher Bay,Harry Pane,Fletcher Bay,190133,False,34,1,1,4,0.779,0.561,0.396,1.42e-06,0.249,-11.19,0.0414,0.53,85.75,BonfireSongs
Beautiful Life,Harry Pane,Beautiful Life,205911,False,41,9,0,4,0.615,0.423,0.402,0.000122,0.109,-11.586,0.0326,0.193,93.461,BonfireSongs
Here We Stay,Harry Pane,Here We Stay,223271,False,31,0,1,4,0.354,0.471,0.429,0.000165,0.138,-7.84,0.0277,0.128,79.885,BonfireSongs
Mountains,Jesse Taylor,Coastline,236000,False,26,7,1,4,0.249,0.54,0.499,0.309,0.0606,-12.548,0.0292,0.0389,110.059,BonfireSongs
Run Run Runaway,Jesse Taylor,Coastline,148000,False,12,5,0,4,0.355,0.655,0.655,0.0699,0.127,-9.66,0.0384,0.678,115.956,BonfireSongs
Elevator,Platon Karataev,Orange Nights,223451,False,33,8,0,4,0.597,0.549,0.524,0.0154,0.0996,-9.319,0.0522,0.329,129.773,BonfireSongs
Home,Dotan,7 Layers,268466,False,42,4,0,4,0.0708,0.756,0.704,0.000103,0.0394,-8.93,0.0428,0.301,129.99,BonfireSongs
Spirit Cold,Tall Heights,Neptune,222293,False,60,11,1,4,0.211,0.426,0.662,0.00652,0.176,-6.158,0.0319,0.359,78.247,BonfireSongs
Lost,Israel Cannan,Lost & Found,221051,False,15,1,1,4,0.593,0.639,0.466,1.13e-06,0.0953,-8.594,0.0345,0.565,115.79,BonfireSongs
Out to Sea,Israel Cannan,Lost & Found,120327,False,18,0,0,4,0.891,0.69,0.428,1.27e-05,0.111,-9.217,0.0423,0.68,103.005,BonfireSongs
Give Me Tonight,Dustin Tebbutt,First Light,262326,False,48,1,1,4,0.739,0.648,0.368,0.0109,0.179,-10.636,0.0373,0.257,88.057,BonfireSongs
Ageless,Israel Cannan,Lost & Found,189190,False,34,,,,,,,,,,,,,BonfireSongs
Olalla,Blanco White,Olalla,247373,False,0,,,,,,,,,,,,,BonfireSongs
Runaway,Ziggy Alberts,Runaway,272733,False,66,,,,,,,,,,,,,BonfireSongs
These Memories,Hollow Coves,Wanderlust,313480,False,54,,,,,,,,,,,,,BonfireSongs
