"Track URI","Track Name","Artist URI","Artist Name","Album URI","Album Name","Disc Number","Track Number","Track Duration (ms)","Added By","Added At"
"spotify:track:4QPLtCSQh10inI5iwUoG2p","Mil Tequilas","spotify:artist:1tMWkquIkQtVD6vaZlDbSQ","Chema Rivas","spotify:album:5tjBHzuZLK5627gummmA1Y","Mil Tequilas","1","1","255450","spotify:user:merilpz","2020-04-04T21:41:23Z"
"spotify:track:0OP1RzrglC008kj79Httv3","Zorra","spotify:artist:4F4pp8NUW08JuXwnoxglpN","Bad Gyal","spotify:album:6Syxhy1xpKZXWO8KPm34G3","Zorra","1","1","186120","spotify:user:merilpz","2020-04-04T21:42:28Z"
"spotify:track:61PohFNZfNQA1bzMoV137g","Te Sale","spotify:artist:4Rzu63KnqMsThOdfkrJk1Z","Lennis Rodriguez","spotify:album:5cck8GlowdbFU9Gw6cQw92","Te Sale","1","1","180009","spotify:user:merilpz","2020-04-04T21:42:58Z"
"spotify:track:0ofQFmf4hNoRoBaDjwDOZU","Trukitos","spotify:artist:4Rzu63KnqMsThOdfkrJk1Z, spotify:artist:6CeuGv4HZFxwZB1LyCBUjn","Lennis Rodriguez, Denyerkin","spotify:album:6b59lCaWY1z3PTjU3KxIkf","Trukitos","1","1","166010","spotify:user:merilpz","2020-04-04T21:43:13Z"
"spotify:track:41IrY9OFcaWVnEojXftyVh","Hipnotízame","spotify:artist:1wZtkThiXbVNtj6hee6dz9","Wisin & Yandel","spotify:album:6tOFRRXAis3nniv1wG6Nae","Líderes","1","2","243386","spotify:user:merilpz","2020-04-04T21:43:37Z"
"spotify:track:3YG4UDfkJOmauWnFl40Ugp","Depredador","spotify:artist:6Rk6tAhO16QKZZtYFrHMbm, spotify:artist:7Gtdcr2EF3BdwIgGZmB2l9","Caracol Televisión, Hernán Darío Ramírez Mejía","spotify:album:1ixtM0wQsdI2c4H0ZK3LgI","La Reina del Flow (Música de la Serie de Televisión Original)","1","7","186704","spotify:user:merilpz","2020-04-04T21:43:56Z"
"spotify:track:7MIRskiPnGVAWgOR0fC6VR","Perdóname - Versión de Charly","spotify:artist:6Rk6tAhO16QKZZtYFrHMbm, spotify:artist:1IDFD0FecyWg2rjm5iNcZo","Caracol Televisión, Gelo Arango","spotify:album:1ixtM0wQsdI2c4H0ZK3LgI","La Reina del Flow (Música de la Serie de Televisión Original)","1","21","200535","spotify:user:merilpz","2020-04-04T21:44:09Z"
"spotify:track:5txLogjkNolOwyipSiqIxr","Reflejo - Versión de Charly","spotify:artist:6Rk6tAhO16QKZZtYFrHMbm, spotify:artist:1IDFD0FecyWg2rjm5iNcZo","Caracol Televisión, Gelo Arango","spotify:album:1ixtM0wQsdI2c4H0ZK3LgI","La Reina del Flow (Música de la Serie de Televisión Original)","1","26","147226","spotify:user:merilpz","2020-04-04T21:44:14Z"
"spotify:track:4SJHHpKhcuXwDsCsPqshXj","El Efecto","spotify:artist:1mcTU81TzQhprhouKaTkpq, spotify:artist:37230BxxYs9ksS7OkZw3IU","Rauw Alejandro, Chencho Corleone","spotify:album:6C8ObcezFoorqPgY2J320r","El Efecto","1","1","217142","spotify:user:merilpz","2020-04-04T22:51:45Z"
"spotify:track:2J9B63FawlTaPdg4eH5X03","Loco","spotify:artist:7a0XAaPaK2aDSqa8p3QnC7","Beéle","spotify:album:1uFr2PCsnDVZ71AiJnZYrb","Loco","1","1","204000","spotify:user:merilpz","2020-04-06T11:18:18Z"
"spotify:track:6NfrH0ANGmgBXyxgV2PeXt","La Difícil","spotify:artist:4q3ewBCX7sLwd24euuV69X","Bad Bunny","spotify:album:5lJqux7orBlA1QzyiBGti1","YHLQMDLG","1","2","163084","spotify:user:merilpz","2020-04-17T17:14:35Z"
"spotify:track:3iQOfefMGDVDwo8dZoco8T","PORFA","spotify:artist:2LRoIwlKmHjgvigdNGBHNo, spotify:artist:14zUHaJZo1mnYtn6IBRaRP","Feid, Justin Quiles","spotify:album:0FtoBBioPqwfaFNRhvv0dc","PORFA","1","1","233000","spotify:user:merilpz","2020-04-28T17:38:30Z"
"spotify:track:1D5K4XGfR7URwIgtx1c1rO","La Disco Resplandece","spotify:artist:4Ejyn899EXnQc0PhfKC7wY, spotify:artist:0A4y098FlxOT3han3D0o9j","La Mafia del Amor x El Combo Perfecto, El Combo Perfecto","spotify:album:5E1rsUpU76n6HXelxZWf2a","La Disco Resplandece","1","1","229560","spotify:user:merilpz","2020-05-16T20:19:27Z"
"spotify:track:7CftjFPCNYKLLAxDHp82vz","Jóvenes no tan Locos","spotify:artist:1nwjHzOUQZsNYX8xoWiGVC","Funzo & Baby Loud","spotify:album:14a6dhoUlsDJj2FH30iGVN","Jóvenes no tan Locos","1","1","178578","spotify:user:merilpz","2020-05-17T14:58:25Z"
"spotify:local:La+Modelo::LETRA:259","LETRA","","La Modelo","null","","0","0","259000","spotify:user:merilpz","2020-05-31T11:27:04Z"
"spotify:track:5XqCz18k96K8tx6DAYM97i","PA' ROMPERLA","spotify:artist:4q3ewBCX7sLwd24euuV69X, spotify:artist:33ScadVnbm2X8kkUqOkC6Z","Bad Bunny, Don Omar","spotify:album:4gvQO5mEuhbMSrLIuwXkmz","LAS QUE NO IBAN A SALIR","1","5","194200","spotify:user:merilpz","2020-05-31T11:52:50Z"
"spotify:track:3svvCaJ1gVAQjhWI6mMmO6","La Rosa Negra (feat. Carnal)","spotify:artist:0xf0KaVp6AMWgesiBh6fee, spotify:artist:5ftCwevgIyWL1gUT3as7Oc","Musicologo Y Menes, Carnal","spotify:album:2wKdKSFj83bPEHfdN5uMgQ","Imperio Nazza","1","3","212080","spotify:user:merilpz","2020-06-02T16:46:20Z"
"spotify:track:25ZAibhr3bdlMCLmubZDVt","QUE PRETENDES","spotify:artist:1vyhD5VmyZ7KMfW5gqLgo5, spotify:artist:4q3ewBCX7sLwd24euuV69X","J Balvin, Bad Bunny","spotify:album:6ylFfzx32ICw4L1A7YWNLN","OASIS","1","4","222346","spotify:user:merilpz","2020-06-02T16:55:35Z"
