Name,Artists,Album,Duration(ms),Explicit,Popularity,Key,Mode,Time Signature,Acousticness,Danceability,Energy,Instrumentalness,Liveness,Loudness,Speechiness,Valence,Tempo,Playlist
Home,Islandis,Home,230132,False,44,1.0,1.0,4.0,0.00084,0.479,0.8079999999999999,0.0288,0.152,-5.604,0.0673,0.588,75.12100000000002,Dinner Tracks
Harvest Moon,Poolside,Pacific Standard Time,368773,False,0,2.0,1.0,4.0,0.28800000000000003,0.782,0.622,0.53,0.584,-5.8229999999999995,0.0411,0.9209999999999999,106.022,Dinner Tracks
Tell Me,Sharon Jones & The Dap-Kings,Miss Sharon Jones! (Original Motion Picture Soundtrack),166766,False,0,6.0,1.0,4.0,0.312,0.7709999999999999,0.639,6.42e-06,0.14,-8.151,0.0321,0.887,110.509,Dinner Tracks
Better Man,Leon Bridges,Coming Home,140133,False,52,7.0,1.0,4.0,0.21899999999999997,0.395,0.746,0.0,0.12300000000000001,-4.938,0.0447,0.6709999999999999,188.267,Dinner Tracks
The Best Crew,Tep No,The Best Crew,236785,False,42,6.0,1.0,4.0,0.311,0.677,0.738,0.000144,0.138,-6.287000000000001,0.0467,0.58,98.963,Dinner Tracks
Turning Heads,Boyakaza,Turning Heads,186032,False,40,5.0,1.0,4.0,0.15,0.733,0.628,0.873,0.128,-6.119,0.0362,0.816,93.02,Dinner Tracks
Windy,Scarlet Pleasure,Youth Is Wasted On The Young,206774,False,11,1.0,0.0,4.0,0.0448,0.775,0.575,0.0,0.114,-7.267,0.0487,0.374,98.975,Dinner Tracks
Broken Roots,Michl,Michl,226000,False,52,2.0,0.0,4.0,0.483,0.578,0.58,0.00232,0.289,-6.895,0.157,0.249,145.868,Dinner Tracks
Boyce And Hart,The Minus 5,Boyce And Hart,178706,False,0,0.0,1.0,4.0,0.0009550000000000001,0.67,0.58,0.00128,0.22,-6.263,0.0306,0.442,114.98100000000001,Dinner Tracks
Town & Country,Bibio,Town & Country,243373,False,47,7.0,1.0,4.0,0.503,0.7140000000000001,0.6890000000000001,0.00134,0.1,-6.537999999999999,0.04,0.883,95.035,Dinner Tracks
Confused Lover,biLLLy,Confused Lover,214090,False,0,9.0,0.0,4.0,0.424,0.625,0.419,7.730000000000001e-05,0.203,-11.475,0.391,0.731,87.762,Dinner Tracks
Say a Little Prayer - Live,Lianne La Havas,Say a Little Prayer (Live),203574,False,57,4.0,0.0,4.0,0.84,0.4920000000000001,0.326,0.0,0.696,-6.416,0.0505,0.376,112.21799999999999,Dinner Tracks
Strung Out,Ruby Empress,Strung Out,223853,False,14,9.0,0.0,4.0,0.0195,0.5379999999999999,0.69,0.141,0.168,-7.836,0.0378,0.331,100.006,Dinner Tracks
Sly (feat. Winston Surfshirt) - Fortunes Remix,"Polographia,Winston Surfshirt,Fortunes",Sly (feat. Winston Surfshirt) [The Remixes],183500,False,29,7.0,0.0,4.0,0.603,0.789,0.441,1.6e-05,0.0827,-8.062999999999999,0.239,0.387,110.085,Dinner Tracks
Ruin,Shawn Mendes,Ruin,241893,False,0,2.0,1.0,3.0,0.39799999999999996,0.669,0.387,0.0,0.12,-6.624,0.0318,0.521,124.93,Dinner Tracks
Melt,JONES,Melt,214912,False,22,1.0,1.0,4.0,0.193,0.6970000000000001,0.489,0.00848,0.102,-10.704,0.0398,0.397,100.009,Dinner Tracks
