"Track URI","Track Name","Artist URI","Artist Name","Album URI","Album Name","Disc Number","Track Number","Track Duration (ms)","Added By","Added At"
"spotify:track:1k4Y54XzlbAsh0fCm4fzoR","Lunes de Medicación - Studio Version","spotify:artist:0pzZI175Y8wiqfXxDyjPRP","Modo Avión","spotify:album:1wZAw8rID8FXOgpY5YkM9i","Sefiní","1","1","179289","spotify:user:palomahk","2018-09-15T22:17:38Z"
"spotify:track:32u9a3esoJD3FxQRIZsilS","Danza de Iliana","spotify:artist:0pzZI175Y8wiqfXxDyjPRP","Modo Avión","spotify:album:0K8cIGLUYQtwGYJRkf5N8V","Viernes de Actuación","1","1","184009","spotify:user:palomahk","2018-09-15T22:17:42Z"
"spotify:track:5ZISQTmGANOElHqxg4k8pz","De Pie","spotify:artist:5TYxZTjIPqKM8K8NuP9woO","C. Tangana","spotify:album:19lX6EAXyt4uROdcsgnoiX","Ídolo","1","3","172826","spotify:user:palomahk","2018-09-15T22:18:47Z"
"spotify:track:1fxZQ0PPz6IOQEYfXojAfK","Cayetano","spotify:artist:2BVE7Pqd8kxv9xEsuvoJoE","Carolina Durante","spotify:album:6TwC1ts92WU9IWOgTZ7479","Cayetano","1","1","146616","spotify:user:palomahk","2018-09-15T22:18:53Z"
"spotify:track:5e0PwEGe79HnekZ2sonCpK","Vuelo","spotify:artist:5I0EehLWZpZjoh16HZVqwx","Diván du don","spotify:album:62tzcaKB4Q7uPHxTlaSNzR","Las Cositas Claras","1","3","238336","spotify:user:palomahk","2018-09-15T22:18:57Z"
"spotify:track:3NolL8Ds5qRrYQSVUBKicn","23 de Junio","spotify:artist:6J6yx1t3nwIDyPXk5xa7O8","Vetusta Morla","spotify:album:5rGpmYiAJvX54ELjvzt02N","Mismo Sitio, Distinto Lugar","1","5","207480","spotify:user:palomahk","2018-09-15T22:19:02Z"
"spotify:track:3Ye0P7D5bGfuDmTCKJuWxy","Despedida","spotify:artist:2hazSY4Ef3aB9ATXW7F5w3","IZAL","spotify:album:2J3tzhwNm2jhGATxQmawOt","Agujeros de Gusano","1","1","168226","spotify:user:palomahk","2018-09-15T22:19:09Z"
"spotify:track:2xVrFCODKe7cGjc8nkOINq","Pausa","spotify:artist:2hazSY4Ef3aB9ATXW7F5w3","IZAL","spotify:album:7hf4Do8ywyKVJiwQqIexc2","Autoterapia","1","5","172516","spotify:user:palomahk","2018-09-15T22:19:13Z"
"spotify:track:7mlQanxIbdw5cpgzTBdQPY","El Accidente","spotify:artist:6JgsCJRWtkJc1GzeUdZna0","84","spotify:album:3Sbz5Rse2xtukQK7Q77Zqm","La Hierba Bajo el Asfalto","1","12","216120","spotify:user:palomahk","2018-09-15T22:19:32Z"
"spotify:track:0RH4P3MmdZPCmMzunrhKRZ","Sin Tu Piel","spotify:artist:6X8uzem5Dbl4l2so4CeexD","Nil Moliner","spotify:album:0hS8E96yMRIrlL78VBIr3T","Sin Tu Piel","1","1","220000","spotify:user:palomahk","2018-09-15T22:19:39Z"
