Name,Artists,Album,Duration(ms),Explicit,Popularity,Key,Mode,Time Signature,Acousticness,Danceability,Energy,Instrumentalness,Liveness,Loudness,Speechiness,Valence,Tempo,Playlist
Gonna Celebrate,The Phantoms,Different Drum,176728,False,39,,,,,,,,,,,,,MyJam(TLob)
Jungle Boogie,Kool & The Gang,Wild And Peaceful,186533,False,63,,,,,,,,,,,,,MyJam(TLob)
All Right Now,Free,Fire And Water,330643,False,70,,,,,,,,,,,,,MyJam(TLob)
The Boys In The Public Bar,Dirt River Radio,Beer Bottle Poetry,273693,False,3,,,,,,,,,,,,,MyJam(TLob)
"Steady, As She Goes",The Raconteurs,Broken Boy Soldiers,215266,False,69,,,,,,,,,,,,,MyJam(TLob)
The Sweetest Thing,JJ Grey & Mofro,Georgia Warhorse,268226,False,0,,,,,,,,,,,,,MyJam(TLob)
Lochloosa,"JJ Grey & Mofro,J.J. Grey",Lochloosa,245026,False,48,,,,,,,,,,,,,MyJam(TLob)
Loser,Beck,Mellow Gold,235000,False,69,,,,,,,,,,,,,MyJam(TLob)
The Real Thing,"Cook Classics,Outasight",The Real Thing,189507,False,32,,,,,,,,,,,,,MyJam(TLob)
Jumpin' Jack Flash - Mono,The Rolling Stones,The Rolling Stones In Mono (Remastered 2016),219466,False,63,,,,,,,,,,,,,MyJam(TLob)
Little Green Bag,The Reservoir Dogs,Little Green Bag,197293,False,32,,,,,,,,,,,,,MyJam(TLob)
Owner of a Lonely Heart,Yes,90125 (Deluxe Version),268506,False,69,,,,,,,,,,,,,MyJam(TLob)
"Baby, Please Don't Go (feat. Van Morrison)","Them,Van Morrison",Complete Them (1964-1967) (feat. Van Morrison),162293,False,56,,,,,,,,,,,,,MyJam(TLob)
Gangsta's Paradise,"Coolio,L.V.",Gangsta's Paradise,240693,False,82,,,,,,,,,,,,,MyJam(TLob)
How I Feel,Flo Rida,How I Feel,169557,False,50,,,,,,,,,,,,,MyJam(TLob)
Blinded by the Light,Manfred Mann's Earth Band,The Roaring Silence,428133,False,59,,,,,,,,,,,,,MyJam(TLob)
Maneater,Daryl Hall & John Oates,H2O,273173,False,74,,,,,,,,,,,,,MyJam(TLob)
The Chain - 2004 Remaster,Fleetwood Mac,Rumours (Super Deluxe),270213,False,81,,,,,,,,,,,,,MyJam(TLob)
Daddy Cool,Boney M.,Daddy Cool,206093,False,53,,,,,,,,,,,,,MyJam(TLob)
"Take Me Home, Country Roads",John Denver,"The John Denver Collection, Vol 1: Take Me Home Country Roads",197813,False,77,,,,,,,,,,,,,MyJam(TLob)
