Name,Artists,Album,Duration(ms),Explicit,Popularity,Key,Mode,Time Signature,Acousticness,Danceability,Energy,Instrumentalness,Liveness,Loudness,Speechiness,Valence,Tempo,Playlist
¿Por Qué Me Haces Llorar?,Juan Gabriel,Juan Gabriel,182880,False,69,0,1,4,0.0342,0.659,0.497,7.2e-06,0.137,-8.073,0.0353,0.764,112.017,MARIACHIS CLASSICS
Me Estoy Acostumbrando A Ti,Pepe Aguilar,Por El Amor De Siempre,226146,False,59,4,1,3,0.878,0.284,0.336,0.000245,0.118,-8.001,0.0294,0.361,156.901,MARIACHIS CLASSICS
Te Solté la Rienda,José Alfredo Jimenez,El Cantinero,158400,False,61,3,1,3,0.182,0.448,0.316,0,0.109,-13.422,0.0557,0.784,151.258,MARIACHIS CLASSICS
La Mitad,"Camilo,Christian Nodal",Por Primera Vez,177791,False,81,7,1,4,0.73,0.724,0.443,0,0.101,-3.743,0.0329,0.763,97.194,MARIACHIS CLASSICS
La Diferencia,Vicente Fernández,Es La Diferencia,170106,False,66,0,1,4,0.63,0.409,0.277,0,0.173,-10.276,0.0421,0.534,80.062,MARIACHIS CLASSICS
Amaneci Entre Tus Brazos - En Vivo,Luis Miguel,El Concierto,150600,False,47,,,,,,,,,,,,,MARIACHIS CLASSICS
Le Hace Falta Un Beso,El Chapo De Sinaloa,Le Hace Falta Un Beso,167897,False,66,,,,,,,,,,,,,MARIACHIS CLASSICS
Triste Recuerdo,Antonio Aguilar,Antonio Aguilar con Mariachi,233116,False,65,,,,,,,,,,,,,MARIACHIS CLASSICS
Probablemente,Christian Nodal,Me Dejé Llevar,233546,False,71,,,,,,,,,,,,,MARIACHIS CLASSICS
Te Quedó Grande La Yegua,Alicia Villarreal,Soy Lo Prohibido,217040,False,59,,,,,,,,,,,,,MARIACHIS CLASSICS
México Lindo Y Querido,Vicente Fernández,Vicente Fernandez La Leyenda Viviente (Digi-Pack),212573,False,53,,,,,,,,,,,,,MARIACHIS CLASSICS
La Venia Bendita,Marco Antonio Solís,Marco Antonio Solis,191640,False,67,,,,,,,,,,,,,MARIACHIS CLASSICS
Almohada,Pepe Aguilar,Por Mujeres Como Tú,191216,False,52,,,,,,,,,,,,,MARIACHIS CLASSICS
Si Tú No Vuelves,Alejandro Fernández,Orígenes,194693,False,55,,,,,,,,,,,,,MARIACHIS CLASSICS
Inocente Pobre Amigo,Juan Gabriel,Con el Mariachi de América de Jesús Rodríguez de Hijar,245133,False,57,,,,,,,,,,,,,MARIACHIS CLASSICS
La Farsante,Juan Gabriel,Todo,175400,False,59,,,,,,,,,,,,,MARIACHIS CLASSICS
"Ay, jalisco no te rajes (remastered)",Jorge Negrete,Jorge Negrete. Sus 40 Grandes Canciones (1911-1953),144266,False,46,,,,,,,,,,,,,MARIACHIS CLASSICS
Caminos De Michoacan,Mariachi Nuevo Tecalitlan,Guadalajara La Bella,210000,True,39,,,,,,,,,,,,,MARIACHIS CLASSICS
Caray,Juan Gabriel,Todo,229040,False,63,,,,,,,,,,,,,MARIACHIS CLASSICS
El Niño Perdido,Mariachi Vargas De Tecalitlan,Las Canciones Mexicanas Que El Mundo Canta,194733,False,39,,,,,,,,,,,,,MARIACHIS CLASSICS
Caballo Prieto Azabache,Antonio Aguilar,15 Éxitos: Corridos de Caballos Famosos,200097,False,54,,,,,,,,,,,,,MARIACHIS CLASSICS
Camino de Guanajuato,José Alfredo Jimenez,15 Autenticos Exitos De,184533,False,55,,,,,,,,,,,,,MARIACHIS CLASSICS
Gabino Barrera,Antonio Aguilar,Corridos,177388,False,58,,,,,,,,,,,,,MARIACHIS CLASSICS
