Name,Artists,Album,Duration(ms),Explicit,Popularity,Key,Mode,Time Signature,Acousticness,Danceability,Energy,Instrumentalness,Liveness,Loudness,Speechiness,Valence,Tempo,Playlist
highlights,"UKDD,Loafy Building",highlights,152633,False,50,3,0,1,0.986,0.447,0.293,0.937,0.101,-14.716,0.052,0.228,80.896,LOFI BEATS
Aconcagua,Slumberville,Aconcagua,119076,False,0,1,1,4,0.416,0.82,0.17,0.859,0.0986,-12.969,0.0971,0.29,129.993,LOFI BEATS
Wasabi,"NickyDiesel,Chill Select",Wasabi,108000,False,52,9,0,3,0.897,0.796,0.368,0.797,0.102,-10.397,0.615,0.791,159.918,LOFI BEATS
Popcorn,"Simple Lo-Fi,Maiscelinho",Popcorn,115800,False,50,8,0,4,0.959,0.593,0.414,0.896,0.18,-12.527,0.0466,0.466,74.998,LOFI BEATS
Alone,Mylo B,Alone,130977,False,54,11,1,4,0.468,0.706,0.35,0.33,0.115,-10.072,0.0434,0.695,155.877,LOFI BEATS
headache,ilaywho,headache,117736,False,53,11,0,4,0.964,0.836,0.408,0.427,0.336,-15.082,0.296,0.251,89.991,LOFI BEATS
Balance,Intjay,Balance,105229,False,51,4,1,4,0.627,0.712,0.195,0.677,0.11,-13.88,0.0723,0.268,146.128,LOFI BEATS
distance,"Nohidea,Dontcry",distance,103291,False,58,3,0,4,0.753,0.563,0.206,0.822,0.0841,-18.479,0.121,0.251,158.148,LOFI BEATS
Cedar and Candles,"LeVirya,Broey.",Cedar and Candles,91050,False,52,10,0,4,0.351,0.65,0.289,0.876,0.137,-10.962,0.0382,0.16,72.063,LOFI BEATS
Night Sailing,twuan,Night Sailing,121653,False,56,2,0,4,0.373,0.687,0.278,0.863,0.175,-10.879,0.0916,0.524,86.857,LOFI BEATS
Good Morning,Green Assassin Dollar,Good Morning,65000,False,52,7,1,4,0.894,0.751,0.425,0.725,0.0976,-8.947,0.0466,0.778,75.128,LOFI BEATS
it was love,"nrg,Pueblo Vista",it was love,142341,False,54,4,0,4,0.925,0.682,0.339,0.894,0.105,-10.693,0.0457,0.383,75.047,LOFI BEATS
Sleepless,Luigi Valentino,Night Breeze,106666,False,58,9,0,4,0.936,0.43,0.127,0.918,0.111,-24.218,0.0381,0.0484,89.961,LOFI BEATS
Quetzal,Otaam,Quetzal,144882,False,52,0,1,4,0.914,0.8,0.245,0.825,0.0975,-9.389,0.0342,0.21,87.06,LOFI BEATS
Jack London,citi,Well.. That Happened,198400,False,51,0,0,4,0.916,0.772,0.362,0.814,0.197,-17.174,0.144,0.339,75.013,LOFI BEATS
Great Falls,"Low Phil,Andonis",Great Falls,137774,False,59,7,0,4,0.792,0.601,0.232,0.332,0.0878,-10.277,0.0401,0.112,85.009,LOFI BEATS
Yuki,Nathan Kawanishi,Yuki,140512,False,52,7,0,4,0.894,0.529,0.691,0.58,0.0875,-7.442,0.124,0.557,84.645,LOFI BEATS
Gone,Chiccote's Beats,Gone,148513,False,48,3,0,4,0.83,0.337,0.102,0.925,0.543,-22.559,0.0304,0.374,83.976,LOFI BEATS
Lonely in London,Slumberville,Lonely in London,135000,False,58,4,0,4,0.829,0.795,0.0365,0.848,0.089,-19.728,0.0826,0.202,130.041,LOFI BEATS
Lightly,niquo,College Music Presents: Lift Off,169089,False,54,10,1,4,0.636,0.779,0.34,0.135,0.26,-11.594,0.0721,0.228,82.003,LOFI BEATS
Lofi Social Distancing,"Single Friend,Ray Ben Rue",Lofi Social Distancing,183529,False,54,5,0,3,0.819,0.873,0.212,0.32,0.136,-16.263,0.811,0.394,85.013,LOFI BEATS
Peach,"Glimlip,Louk,Elior",Peach,136525,False,62,1,1,4,0.406,0.811,0.35,0.907,0.105,-11.318,0.0439,0.635,118.009,LOFI BEATS
It's All Subjective,Fallen Roses,It's All Subjective,118061,False,51,4,0,1,0.94,0.857,0.199,0.917,0.11,-12.926,0.258,0.15,80.001,LOFI BEATS
"memories of her, last winter","Rook1e,softy","memories of her, last winter",115135,False,62,0,0,3,0.813,0.669,0.245,0.903,0.0835,-13.548,0.0438,0.394,109.486,LOFI BEATS
Berlin Tsukin,Taiyo Ky,Bi-To Te-Pu,192831,False,44,5,0,4,0.568,0.733,0.218,0.911,0.0861,-12.471,0.146,0.34,87.143,LOFI BEATS
cayenne,vibe academy,cayenne,105000,False,57,0,1,4,0.659,0.742,0.474,0.945,0.573,-11.896,0.181,0.489,160.052,LOFI BEATS
Obtain,JinSei,Obtain,124269,False,52,5,0,4,0.425,0.77,0.356,0.818,0.141,-10.346,0.068,0.263,80.042,LOFI BEATS
Topfen,"Lilac,Plusma",Topfen,113114,False,54,2,0,4,0.844,0.51,0.394,0.52,0.124,-9.722,0.249,0.146,76.776,LOFI BEATS
Hover,invention_,Hover,144000,False,55,0,0,4,0.497,0.575,0.198,0.644,0.12,-12.03,0.0627,0.167,85.021,LOFI BEATS
