Name,Artists,Album,Duration(ms),Explicit,Popularity,Key,Mode,Time Signature,Acousticness,Danceability,Energy,Instrumentalness,Liveness,Loudness,Speechiness,Valence,Tempo,Playlist
Breathing Like the Pastures,Rand Aldo,Breathing Like the Pastures,221177,False,51,,,,,,,,,,,,,DEEP FOCUS
In the Clouds,Astron,In the Clouds,176796,False,54,,,,,,,,,,,,,DEEP FOCUS
Farnley Lane,The Sleepwalkers,Farnley Lane,198304,False,51,,,,,,,,,,,,,DEEP FOCUS
Memory Tree,Amparo,Memoir Collections I - Beginnings,174000,False,4,,,,,,,,,,,,,DEEP FOCUS
Drifting,Silje Månsson,Drifting,123353,False,52,,,,,,,,,,,,,DEEP FOCUS
Mars,Stratospheric,Mars,147386,False,50,,,,,,,,,,,,,DEEP FOCUS
Arriving,Hilder Sky,Arriving,145474,False,58,,,,,,,,,,,,,DEEP FOCUS
Epilogue,Paul Dennehy,A new beginning,257624,False,51,,,,,,,,,,,,,DEEP FOCUS
Moment of Clarity,Light Bin,Moment of Clarity,141580,False,60,,,,,,,,,,,,,DEEP FOCUS
Foveaux Strait,Ensemble Rivr Dane,Foveaux Strait,224000,False,50,,,,,,,,,,,,,DEEP FOCUS
Observations From A Faraway Place,Rannar Sillard,Dream Voucher,142074,False,60,,,,,,,,,,,,,DEEP FOCUS
Sunbleached Memory,Toledo Rains,Sunbleached Memory,155352,False,56,,,,,,,,,,,,,DEEP FOCUS
First,Roary,First,275600,False,51,,,,,,,,,,,,,DEEP FOCUS
Chasing Love,Mondbery,Chasing Love,131276,False,54,,,,,,,,,,,,,DEEP FOCUS
Waiting,Sheltered Solitude,Waiting,130069,False,51,,,,,,,,,,,,,DEEP FOCUS
Truth (Helios Remix),Balmorhea,"All Is Wild, All Is Silent Remixes",225480,False,0,,,,,,,,,,,,,DEEP FOCUS
Someone Else,Tourist,Someone Else,247266,False,52,,,,,,,,,,,,,DEEP FOCUS
Last Night,Jedisol,Last Night,127093,False,54,,,,,,,,,,,,,DEEP FOCUS
L'anniversaire,William Keats,L'anniversaire,165326,False,50,,,,,,,,,,,,,DEEP FOCUS
Final Mid,Sebastián Escofet,Universo en Miniatura Vol. 1,129199,False,50,,,,,,,,,,,,,DEEP FOCUS
they sink,Ólafur Arnalds,re:member,155484,False,56,,,,,,,,,,,,,DEEP FOCUS
Ether,Jakob Ahlbom,Ether,189040,False,52,,,,,,,,,,,,,DEEP FOCUS
Blue Adrian,369,369 Seconds Of Bliss,187910,False,54,,,,,,,,,,,,,DEEP FOCUS
Soft Upon Your Face,Ave Air,Paper Thin Reality,194836,False,0,,,,,,,,,,,,,DEEP FOCUS
Dreams Of Another Reality,August Wilhelmsson,I Was Arthur,190000,False,0,,,,,,,,,,,,,DEEP FOCUS
Pale Lights (Dark Dark Horse Remix),"Dark Dark Horse,This Patch of Sky",Pale Lights (Dark Dark Horse Remix),257607,False,50,,,,,,,,,,,,,DEEP FOCUS
Alluvium,Cecelya,Alluvium,124080,False,50,,,,,,,,,,,,,DEEP FOCUS
He Needs Help,David Wingo,Brigsby Bear (Original Motion Picture Soundtrack),190666,False,57,,,,,,,,,,,,,DEEP FOCUS
Candlelight,Reed Goff,Candlelight,124080,False,50,,,,,,,,,,,,,DEEP FOCUS
Dans i Vindi,Elvar Arngrimsson,Fjarlagt Ljus,184800,False,51,,,,,,,,,,,,,DEEP FOCUS
Kohobodi Boy,Daniel Kadawatha,Kohobodi Boy,163833,False,56,,,,,,,,,,,,,DEEP FOCUS
Cotton Spheres,Lama House,Cumulus Motion,174755,False,55,,,,,,,,,,,,,DEEP FOCUS
Tomorrow Will Save Us,Rand Aldo,Tomorrow Will Save Us,186000,False,0,,,,,,,,,,,,,DEEP FOCUS
Before Leaving,Gradient Layer,A Lonesome Place,115494,False,53,,,,,,,,,,,,,DEEP FOCUS
Postcards from You,Life Below Elephants,Postcards from You,232888,False,50,,,,,,,,,,,,,DEEP FOCUS
Clovelly Dreams,Zero Mileage,Clovelly Dreams,191162,False,50,,,,,,,,,,,,,DEEP FOCUS
White Waves,Cooper Sams,White Waves,231723,False,51,,,,,,,,,,,,,DEEP FOCUS
Sphere,Jakob Ahlbom,Distant Echo,200385,False,53,,,,,,,,,,,,,DEEP FOCUS
Dakota,Sheltered Solitude,Dakota,130024,False,53,,,,,,,,,,,,,DEEP FOCUS
"Two One, Four","Fyfe,Iskra Strings",Fyfe & Iskra Strings EP 1,277346,False,0,,,,,,,,,,,,,DEEP FOCUS
Gloaming,Cecelya,Gloaming,135575,False,51,,,,,,,,,,,,,DEEP FOCUS
Morro Bay,Lundegard,Morro Bay,192171,False,50,,,,,,,,,,,,,DEEP FOCUS
Sea of Tranquility,Evan Michael Brown,Above The Clouds,175000,False,50,,,,,,,,,,,,,DEEP FOCUS
Sunrise,Elise Magnefold,Sunrise,169687,False,50,,,,,,,,,,,,,DEEP FOCUS
You Have Done Well,They Dream By Day,Fields Of Moab,252380,False,50,,,,,,,,,,,,,DEEP FOCUS
Clear Language,Balmorhea,Clear Language,193386,False,0,,,,,,,,,,,,,DEEP FOCUS
The Slide,Eucalyptic,The Slide,174947,False,50,,,,,,,,,,,,,DEEP FOCUS
The Light of Day,Chymeris,The Light of Day,167386,False,55,,,,,,,,,,,,,DEEP FOCUS
Waiting,Catherine Holm,Waiting,109235,False,51,,,,,,,,,,,,,DEEP FOCUS
Overture,Lights & Motion,Bloom,197666,False,51,,,,,,,,,,,,,DEEP FOCUS
"2 Nights, a Whisper",Arylith,La Luna,190803,False,50,,,,,,,,,,,,,DEEP FOCUS
My World Is Changing,Eroded Sky,My World Is Changing,171613,False,50,,,,,,,,,,,,,DEEP FOCUS
Wait Until Spring,Dhyana Thomas,Wait Until Spring,189406,False,51,,,,,,,,,,,,,DEEP FOCUS
Monita,Vincent Brahn,Lake Navis,196000,False,56,,,,,,,,,,,,,DEEP FOCUS
The Watchmaker,Gendrial,The Watchmaker,128481,False,50,,,,,,,,,,,,,DEEP FOCUS
Silk And Honey,Wolfgang Snow,Silk And Honey,200492,False,51,,,,,,,,,,,,,DEEP FOCUS
Escape,David Wingo,Brigsby Bear (Original Motion Picture Soundtrack),85466,False,49,,,,,,,,,,,,,DEEP FOCUS
Yatta,Fukase Junichiro,Yatta,144374,False,51,,,,,,,,,,,,,DEEP FOCUS
Northern Lights,Chasing Noise,Wonderland,216000,False,50,,,,,,,,,,,,,DEEP FOCUS
October Skies,Ebb & Flod,Moonrise,175150,False,0,,,,,,,,,,,,,DEEP FOCUS
Seeming,Helios,Seeming,155866,False,0,,,,,,,,,,,,,DEEP FOCUS
Lore,Moon Hill,Lore,195300,False,49,,,,,,,,,,,,,DEEP FOCUS
Deliverance,Avery Young,Still Waters,239024,False,50,,,,,,,,,,,,,DEEP FOCUS
Timeless,Orchestrate the Universe,Timeless,116007,False,53,,,,,,,,,,,,,DEEP FOCUS
Saoirse,Symon van Gent,Saoirse,179000,False,56,,,,,,,,,,,,,DEEP FOCUS
Never Let Go,Galvic,Never Let Go,159295,False,54,,,,,,,,,,,,,DEEP FOCUS
Migration,"Keith Kenniff,Goldmund",Migration,217757,False,52,,,,,,,,,,,,,DEEP FOCUS
If I'd Have Known It Was The Last (Second Position),Codes In The Clouds,As The Spirit Wanes,112720,False,0,,,,,,,,,,,,,DEEP FOCUS
Masollan,Balmorhea,Stranger,313460,False,0,,,,,,,,,,,,,DEEP FOCUS
Bless Those Tired Eyes,Clem Leek,Rest,232221,False,52,,,,,,,,,,,,,DEEP FOCUS
The Return Home,Daniel Kadawatha,Through Changing Forms,168377,False,53,,,,,,,,,,,,,DEEP FOCUS
Ashes,Orchestrate the Universe,New Life,131000,False,53,,,,,,,,,,,,,DEEP FOCUS
Revealing The Unreal,Ave Air,Suburban Call For Concrete Dreams,212894,False,57,,,,,,,,,,,,,DEEP FOCUS
